"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"1","1_c1","A=0",0.269556549573551,0.268095930933227,0.31008427739819,0.378908779204683,0.291456211361507,0.341601899941273,0.32621147028965,0.245522205046946,27,0.262135922330097,1,TRUE,0,0,0,TRUE
"2","1_c1","Au=0",0.146920569391575,0.149088983395787,0.138829235648325,0.0965097556738697,0.144701611522522,0.0791990500293635,0.125503503503946,0.127238897476527,4,0.0388349514563107,1,TRUE,0,0,0,TRUE
"3","1_c1","Au=1",0.134765770020908,0.132476472778139,0.123828858489744,0.0245814651214471,0.125675382125944,0.0791990500293635,0.0482850262064032,0.127238897476527,0,0,1,FALSE,0,0,0,TRUE
"4","1_c1","B=0",0.167332500838293,0.169072701337993,0.164926918408117,0.378908779204683,0.168135553639712,0.341601899941273,0.32621147028965,0.245522205046946,64,0.621359223300971,1,TRUE,0,0,0,TRUE
"5","1_c1","Bu=0",0.146658840154766,0.148832173326443,0.138501851565881,0.0965097556738697,0.144404233875079,0.0791990500293635,0.125503503503946,0.127238897476527,4,0.0388349514563107,1,TRUE,0,0,0,TRUE
"6","1_c1","Bu=1",0.134765770020908,0.132433738228412,0.123828858489744,0.0245814651214471,0.125627007475236,0.0791990500293635,0.0482850262064032,0.127238897476527,1,0.00970873786407767,1,FALSE,0,0,0,TRUE
"7","1_c2","A=0",0.424468912666761,0.42285065503796,0.52921494852693,0.586843438586358,0.484587990116062,0.504760707156557,0.451770415377542,0.299264841776417,48,0.558139534883721,1,TRUE,0,1,0,TRUE
"8","1_c2","Au=0",0.127135064807662,0.131805666755535,0.107235972668554,0.149471640629864,0.120579461394026,0.117026774458285,0.173809859778905,0.155090365508235,1,0.0116279069767442,1,TRUE,0,1,0,TRUE
"9","1_c2","Au=1",0.107102950418229,0.104183615456039,0.0854555314453644,0.0380710933846379,0.0910748649029402,0.117026774458285,0.066869955021549,0.155090365508235,0,0,1,FALSE,0,1,0,TRUE
"10","1_c2","B=1",0.107102950418229,0.105238624960115,0.0854555314453644,0.0380710933846379,0.0921764547275403,0.0271321950103033,0.066869955021549,0.0803736961906411,3,0.0348837209302326,1,FALSE,0,1,0,TRUE
"11","1_c2","Bu=0",0.12708717127089,0.13175765667886,0.107182484468423,0.149471640629864,0.120527053445547,0.117026774458285,0.173809859778905,0.155090365508235,26,0.302325581395349,1,TRUE,0,1,0,TRUE
"12","1_c2","Bu=1",0.107102950418229,0.104163781111491,0.0854555314453644,0.0380710933846379,0.0910541754138847,0.117026774458285,0.066869955021549,0.155090365508235,4,0.0465116279069767,1,FALSE,0,1,0,TRUE
"13","1_c3","A=1",0.109867626904433,0.0833480631293765,0.0919674166207615,0.0380710933846379,0.0706527368546572,0.0271321950103033,0.066869955021549,0.0803736961906411,6,0.0588235294117647,1,FALSE,1,0,0,TRUE
"14","1_c3","Au=0",0.168245252264663,0.181679601393871,0.161694714498331,0.149471640629864,0.179038404047189,0.117026774458285,0.173809859778905,0.155090365508235,33,0.323529411764706,1,TRUE,1,0,0,TRUE
"15","1_c3","Au=1",0.109867626904433,0.100390958907812,0.0919674166207615,0.0380710933846379,0.0882154349649176,0.117026774458285,0.066869955021549,0.155090365508235,1,0.00980392156862745,1,FALSE,1,0,0,TRUE
"16","1_c3","B=0",0.333792715938511,0.352365579296763,0.400563359761789,0.586843438586358,0.394672139189393,0.504760707156557,0.451770415377542,0.299264841776417,52,0.509803921568627,1,TRUE,1,0,0,TRUE
